날짜,요일,품목,구분,단위,발주,기초재고,수요,실판매,결품,폐기,기말재고,폐기_kg,탄소_kgCO2e,폐기_비용_원
2021-01-30,토,치킨 토마토 치즈 샌드위치,완제품,개,22,0,23,22,1,0,0,0.0,0.0,0.0
2021-01-30,토,단호박 에그 샌드위치,완제품,개,17,0,17,17,0,0,0,0.0,0.0,0.0
2021-01-30,토,크루아상,완제품,개,29,0,31,29,2,0,0,0.0,0.0,0.0
2021-01-30,토,뉴욕 치즈 케이크,완제품,개,14,5,11,11,0,0,8,0.0,0.0,0.0
2021-01-30,토,그린티 파우더,원재료,g,0,3980,340,340,0,0,3640,0.0,0.0,0.0
2021-01-30,토,모카/초콜릿 소스,원재료,mL,0,3880,600,600,0,0,3280,0.0,0.0,0.0
2021-01-30,토,에스프레소 원두,원재료,g,0,8088,2214,2214,0,0,5874,0.0,0.0,0.0
2021-01-30,토,우유,원재료,mL,27500,15500,16140,16140,0,0,26860,0.0,0.0,0.0
2021-01-30,토,휘핑크림,원재료,g,300,210,200,200,0,10,300,0.01,0.0612,70.0
2021-01-31,일,치킨 토마토 치즈 샌드위치,완제품,개,32,0,15,15,0,17,0,3.825,23.3325,51000.0
2021-01-31,일,단호박 에그 샌드위치,완제품,개,24,0,11,11,0,13,0,2.47,7.657,36400.0
2021-01-31,일,크루아상,완제품,개,44,0,21,21,0,23,0,1.38,6.7344,34500.0
2021-01-31,일,뉴욕 치즈 케이크,완제품,개,0,8,7,7,0,0,1,0.0,0.0,0.0
2021-01-31,일,그린티 파우더,원재료,g,0,3640,200,200,0,0,3440,0.0,0.0,0.0
2021-01-31,일,모카/초콜릿 소스,원재료,mL,0,3280,420,420,0,0,2860,0.0,0.0,0.0
2021-01-31,일,에스프레소 원두,원재료,g,0,5874,1512,1512,0,0,4362,0.0,0.0,0.0
2021-01-31,일,우유,원재료,mL,0,26860,11120,11120,0,0,15740,0.0,0.0,0.0
2021-01-31,일,휘핑크림,원재료,g,0,300,140,140,0,0,160,0.0,0.0,0.0
2021-02-01,월,치킨 토마토 치즈 샌드위치,완제품,개,32,0,16,16,0,16,0,3.6,21.96,48000.0
2021-02-01,월,단호박 에그 샌드위치,완제품,개,24,0,13,13,0,11,0,2.09,6.479,30800.0
2021-02-01,월,크루아상,완제품,개,44,0,21,21,0,23,0,1.38,6.7344,34500.0
2021-02-01,월,뉴욕 치즈 케이크,완제품,개,23,1,8,8,0,0,16,0.0,0.0,0.0
2021-02-01,월,그린티 파우더,원재료,g,0,3440,220,220,0,0,3220,0.0,0.0,0.0
2021-02-01,월,모카/초콜릿 소스,원재료,mL,0,2860,450,450,0,0,2410,0.0,0.0,0.0
2021-02-01,월,에스프레소 원두,원재료,g,7300,4362,1584,1584,0,0,10078,0.0,0.0,0.0
2021-02-01,월,우유,원재료,mL,27200,15740,11720,11720,0,0,31220,0.0,0.0,0.0
2021-02-01,월,휘핑크림,원재료,g,400,160,150,150,0,10,400,0.01,0.0612,70.0
2021-02-02,화,치킨 토마토 치즈 샌드위치,완제품,개,32,0,16,16,0,16,0,3.6,21.96,48000.0
2021-02-02,화,단호박 에그 샌드위치,완제품,개,24,0,11,11,0,13,0,2.47,7.657,36400.0
2021-02-02,화,크루아상,완제품,개,44,0,21,21,0,23,0,1.38,6.7344,34500.0
2021-02-02,화,뉴욕 치즈 케이크,완제품,개,0,16,8,8,0,0,8,0.0,0.0,0.0
2021-02-02,화,그린티 파우더,원재료,g,0,3220,240,240,0,0,2980,0.0,0.0,0.0
2021-02-02,화,모카/초콜릿 소스,원재료,mL,0,2410,480,480,0,0,1930,0.0,0.0,0.0
2021-02-02,화,에스프레소 원두,원재료,g,0,10078,1620,1620,0,0,8458,0.0,0.0,0.0
2021-02-02,화,우유,원재료,mL,0,31220,11720,11720,0,0,19500,0.0,0.0,0.0
2021-02-02,화,휘핑크림,원재료,g,0,400,160,160,0,0,240,0.0,0.0,0.0
2021-02-03,수,치킨 토마토 치즈 샌드위치,완제품,개,32,0,15,15,0,17,0,3.825,23.3325,51000.0
2021-02-03,수,단호박 에그 샌드위치,완제품,개,24,0,11,11,0,13,0,2.47,7.657,36400.0
2021-02-03,수,크루아상,완제품,개,44,0,20,20,0,24,0,1.44,7.0272,36000.0
2021-02-03,수,뉴욕 치즈 케이크,완제품,개,16,8,7,7,0,1,16,0.1,1.28,3500.0
2021-02-03,수,그린티 파우더,원재료,g,0,2980,240,240,0,0,2740,0.0,0.0,0.0
2021-02-03,수,모카/초콜릿 소스,원재료,mL,0,1930,420,420,0,0,1510,0.0,0.0,0.0
2021-02-03,수,에스프레소 원두,원재료,g,0,8458,1602,1602,0,0,6856,0.0,0.0,0.0
2021-02-03,수,우유,원재료,mL,23500,19500,11560,11560,0,0,31440,0.0,0.0,0.0
2021-02-03,수,휘핑크림,원재료,g,300,240,140,140,0,100,300,0.1,0.612,700.0
2021-02-04,목,치킨 토마토 치즈 샌드위치,완제품,개,32,0,16,16,0,16,0,3.6,21.96,48000.0
2021-02-04,목,단호박 에그 샌드위치,완제품,개,24,0,11,11,0,13,0,2.47,7.657,36400.0
2021-02-04,목,크루아상,완제품,개,44,0,21,21,0,23,0,1.38,6.7344,34500.0
2021-02-04,목,뉴욕 치즈 케이크,완제품,개,0,16,8,8,0,0,8,0.0,0.0,0.0
2021-02-04,목,그린티 파우더,원재료,g,0,2740,220,220,0,0,2520,0.0,0.0,0.0
2021-02-04,목,모카/초콜릿 소스,원재료,mL,3400,1510,420,420,0,0,4490,0.0,0.0,0.0
2021-02-04,목,에스프레소 원두,원재료,g,0,6856,1584,1584,0,0,5272,0.0,0.0,0.0
2021-02-04,목,우유,원재료,mL,0,31440,11340,11340,0,0,20100,0.0,0.0,0.0
2021-02-04,목,휘핑크림,원재료,g,0,300,140,140,0,0,160,0.0,0.0,0.0
2021-02-05,금,치킨 토마토 치즈 샌드위치,완제품,개,32,0,16,16,0,16,0,3.6,21.96,48000.0
2021-02-05,금,단호박 에그 샌드위치,완제품,개,24,0,12,12,0,12,0,2.28,7.068,33600.0
2021-02-05,금,크루아상,완제품,개,44,0,22,22,0,22,0,1.32,6.4416,33000.0
2021-02-05,금,뉴욕 치즈 케이크,완제품,개,16,8,9,9,0,0,15,0.0,0.0,0.0
2021-02-05,금,그린티 파우더,원재료,g,0,2520,260,260,0,0,2260,0.0,0.0,0.0
2021-02-05,금,모카/초콜릿 소스,원재료,mL,0,4490,480,480,0,0,4010,0.0,0.0,0.0
2021-02-05,금,에스프레소 원두,원재료,g,6400,5272,1818,1818,0,0,9854,0.0,0.0,0.0
2021-02-05,금,우유,원재료,mL,22900,20100,13340,13340,0,0,29660,0.0,0.0,0.0
2021-02-05,금,휘핑크림,원재료,g,400,160,160,160,0,0,400,0.0,0.0,0.0
2021-02-06,토,치킨 토마토 치즈 샌드위치,완제품,개,32,0,23,23,0,9,0,2.025,12.3525,27000.0
2021-02-06,토,단호박 에그 샌드위치,완제품,개,24,0,15,15,0,9,0,1.71,5.301,25200.0
2021-02-06,토,크루아상,완제품,개,44,0,29,29,0,15,0,0.9,4.392,22500.0
2021-02-06,토,뉴욕 치즈 케이크,완제품,개,0,15,10,10,0,0,5,0.0,0.0,0.0
2021-02-06,토,그린티 파우더,원재료,g,0,2260,300,300,0,0,1960,0.0,0.0,0.0
2021-02-06,토,모카/초콜릿 소스,원재료,mL,0,4010,630,630,0,0,3380,0.0,0.0,0.0
2021-02-06,토,에스프레소 원두,원재료,g,0,9854,2214,2214,0,0,7640,0.0,0.0,0.0
2021-02-06,토,우유,원재료,mL,0,29660,16080,16080,0,0,13580,0.0,0.0,0.0
2021-02-06,토,휘핑크림,원재료,g,0,400,210,210,0,0,190,0.0,0.0,0.0
2021-02-07,일,치킨 토마토 치즈 샌드위치,완제품,개,32,0,19,19,0,13,0,2.925,17.8425,39000.0
2021-02-07,일,단호박 에그 샌드위치,완제품,개,24,0,13,13,0,11,0,2.09,6.479,30800.0
2021-02-07,일,크루아상,완제품,개,44,0,26,26,0,18,0,1.08,5.2704,27000.0
2021-02-07,일,뉴욕 치즈 케이크,완제품,개,19,5,10,10,0,0,14,0.0,0.0,0.0
2021-02-07,일,그린티 파우더,원재료,g,0,1960,280,280,0,0,1680,0.0,0.0,0.0
2021-02-07,일,모카/초콜릿 소스,원재료,mL,0,3380,510,510,0,0,2870,0.0,0.0,0.0
2021-02-07,일,에스프레소 원두,원재료,g,0,7640,1998,1998,0,0,5642,0.0,0.0,0.0
2021-02-07,일,우유,원재료,mL,29400,13580,14340,14340,0,0,28640,0.0,0.0,0.0
2021-02-07,일,휘핑크림,원재료,g,400,190,170,170,0,20,400,0.02,0.1224,140.0
2021-02-08,월,치킨 토마토 치즈 샌드위치,완제품,개,32,0,16,16,0,16,0,3.6,21.96,48000.0
2021-02-08,월,단호박 에그 샌드위치,완제품,개,24,0,12,12,0,12,0,2.28,7.068,33600.0
2021-02-08,월,크루아상,완제품,개,44,0,21,21,0,23,0,1.38,6.7344,34500.0
2021-02-08,월,뉴욕 치즈 케이크,완제품,개,0,14,8,8,0,0,6,0.0,0.0,0.0
2021-02-08,월,그린티 파우더,원재료,g,0,1680,220,220,0,0,1460,0.0,0.0,0.0
2021-02-08,월,모카/초콜릿 소스,원재료,mL,0,2870,450,450,0,0,2420,0.0,0.0,0.0
2021-02-08,월,에스프레소 원두,원재료,g,0,5642,1656,1656,0,0,3986,0.0,0.0,0.0
2021-02-08,월,우유,원재료,mL,0,28640,11520,11520,0,0,17120,0.0,0.0,0.0
2021-02-08,월,휘핑크림,원재료,g,0,400,150,150,0,0,250,0.0,0.0,0.0
2021-02-09,화,치킨 토마토 치즈 샌드위치,완제품,개,25,0,18,18,0,7,0,1.575,9.6075,21000.0
2021-02-09,화,단호박 에그 샌드위치,완제품,개,15,0,13,13,0,2,0,0.38,1.178,5600.0
2021-02-09,화,크루아상,완제품,개,30,0,27,27,0,3,0,0.18,0.8784,4500.0
2021-02-09,화,뉴욕 치즈 케이크,완제품,개,13,6,9,9,0,0,10,0.0,0.0,0.0
2021-02-09,화,그린티 파우더,원재료,g,0,1460,260,260,0,0,1200,0.0,0.0,0.0
2021-02-09,화,모카/초콜릿 소스,원재료,mL,0,2420,510,510,0,0,1910,0.0,0.0,0.0
2021-02-09,화,에스프레소 원두,원재료,g,7700,3986,1890,1890,0,0,9796,0.0,0.0,0.0
2021-02-09,화,우유,원재료,mL,25800,17120,13720,13720,0,0,29200,0.0,0.0,0.0
2021-02-09,화,휘핑크림,원재료,g,300,250,170,170,0,80,300,0.08,0.4896,560.0
2021-02-10,수,치킨 토마토 치즈 샌드위치,완제품,개,32,0,15,15,0,17,0,3.825,23.3325,51000.0
2021-02-10,수,단호박 에그 샌드위치,완제품,개,24,0,11,11,0,13,0,2.47,7.657,36400.0
2021-02-10,수,크루아상,완제품,개,44,0,22,22,0,22,0,1.32,6.4416,33000.0
2021-02-10,수,뉴욕 치즈 케이크,완제품,개,0,10,8,8,0,0,2,0.0,0.0,0.0
2021-02-10,수,그린티 파우더,원재료,g,0,1200,220,220,0,0,980,0.0,0.0,0.0
2021-02-10,수,모카/초콜릿 소스,원재료,mL,0,1910,450,450,0,0,1460,0.0,0.0,0.0
2021-02-10,수,에스프레소 원두,원재료,g,0,9796,1620,1620,0,0,8176,0.0,0.0,0.0
2021-02-10,수,우유,원재료,mL,0,29200,11720,11720,0,0,17480,0.0,0.0,0.0
2021-02-10,수,휘핑크림,원재료,g,0,300,150,150,0,0,150,0.0,0.0,0.0
2021-02-11,목,치킨 토마토 치즈 샌드위치,완제품,개,32,0,17,17,0,15,0,3.375,20.5875,45000.0
2021-02-11,목,단호박 에그 샌드위치,완제품,개,24,0,12,12,0,12,0,2.28,7.068,33600.0
2021-02-11,목,크루아상,완제품,개,44,0,22,22,0,22,0,1.32,6.4416,33000.0
2021-02-11,목,뉴욕 치즈 케이크,완제품,개,22,2,8,8,0,0,16,0.0,0.0,0.0
2021-02-11,목,그린티 파우더,원재료,g,3500,980,240,240,0,0,4240,0.0,0.0,0.0
2021-02-11,목,모카/초콜릿 소스,원재료,mL,3400,1460,450,450,0,0,4410,0.0,0.0,0.0
2021-02-11,목,에스프레소 원두,원재료,g,0,8176,1620,1620,0,0,6556,0.0,0.0,0.0
2021-02-11,목,우유,원재료,mL,25500,17480,11740,11740,0,0,31240,0.0,0.0,0.0
2021-02-11,목,휘핑크림,원재료,g,400,150,150,150,0,0,400,0.0,0.0,0.0
2021-02-12,금,치킨 토마토 치즈 샌드위치,완제품,개,32,0,17,17,0,15,0,3.375,20.5875,45000.0
2021-02-12,금,단호박 에그 샌드위치,완제품,개,24,0,12,12,0,12,0,2.28,7.068,33600.0
2021-02-12,금,크루아상,완제품,개,44,0,22,22,0,22,0,1.32,6.4416,33000.0
2021-02-12,금,뉴욕 치즈 케이크,완제품,개,0,16,8,8,0,0,8,0.0,0.0,0.0
2021-02-12,금,그린티 파우더,원재료,g,0,4240,240,240,0,0,4000,0.0,0.0,0.0
2021-02-12,금,모카/초콜릿 소스,원재료,mL,0,4410,510,510,0,0,3900,0.0,0.0,0.0
2021-02-12,금,에스프레소 원두,원재료,g,0,6556,1674,1674,0,0,4882,0.0,0.0,0.0
2021-02-12,금,우유,원재료,mL,0,31240,12500,12500,0,0,18740,0.0,0.0,0.0
2021-02-12,금,휘핑크림,원재료,g,0,400,170,170,0,0,230,0.0,0.0,0.0
2021-02-13,토,치킨 토마토 치즈 샌드위치,완제품,개,32,0,22,22,0,10,0,2.25,13.725,30000.0
2021-02-13,토,단호박 에그 샌드위치,완제품,개,24,0,15,15,0,9,0,1.71,5.301,25200.0
2021-02-13,토,크루아상,완제품,개,44,0,29,29,0,15,0,0.9,4.392,22500.0
2021-02-13,토,뉴욕 치즈 케이크,완제품,개,16,8,10,10,0,0,14,0.0,0.0,0.0
2021-02-13,토,그린티 파우더,원재료,g,0,4000,340,340,0,0,3660,0.0,0.0,0.0
2021-02-13,토,모카/초콜릿 소스,원재료,mL,0,3900,660,660,0,0,3240,0.0,0.0,0.0
2021-02-13,토,에스프레소 원두,원재료,g,6800,4882,2286,2286,0,0,9396,0.0,0.0,0.0
2021-02-13,토,우유,원재료,mL,24200,18740,16900,16900,0,0,26040,0.0,0.0,0.0
2021-02-13,토,휘핑크림,원재료,g,300,230,220,220,0,10,300,0.01,0.0612,70.0
2021-02-14,일,치킨 토마토 치즈 샌드위치,완제품,개,19,0,19,19,0,0,0,0.0,0.0,0.0
2021-02-14,일,단호박 에그 샌드위치,완제품,개,15,0,16,15,1,0,0,0.0,0.0,0.0
2021-02-14,일,크루아상,완제품,개,31,0,27,27,0,4,0,0.24,1.1712,6000.0
2021-02-14,일,뉴욕 치즈 케이크,완제품,개,0,14,10,10,0,0,4,0.0,0.0,0.0
2021-02-14,일,그린티 파우더,원재료,g,0,3660,300,300,0,0,3360,0.0,0.0,0.0
2021-02-14,일,모카/초콜릿 소스,원재료,mL,0,3240,570,570,0,0,2670,0.0,0.0,0.0
2021-02-14,일,에스프레소 원두,원재료,g,0,9396,2034,2034,0,0,7362,0.0,0.0,0.0
2021-02-14,일,우유,원재료,mL,0,26040,15520,15520,0,0,10520,0.0,0.0,0.0
2021-02-14,일,휘핑크림,원재료,g,0,300,190,190,0,0,110,0.0,0.0,0.0
2021-02-15,월,치킨 토마토 치즈 샌드위치,완제품,개,32,0,16,16,0,16,0,3.6,21.96,48000.0
2021-02-15,월,단호박 에그 샌드위치,완제품,개,24,0,12,12,0,12,0,2.28,7.068,33600.0
2021-02-15,월,크루아상,완제품,개,44,0,23,23,0,21,0,1.26,6.1488,31500.0
2021-02-15,월,뉴욕 치즈 케이크,완제품,개,20,4,8,8,0,0,16,0.0,0.0,0.0
2021-02-15,월,그린티 파우더,원재료,g,0,3360,260,260,0,0,3100,0.0,0.0,0.0
2021-02-15,월,모카/초콜릿 소스,원재료,mL,0,2670,450,450,0,0,2220,0.0,0.0,0.0
2021-02-15,월,에스프레소 원두,원재료,g,0,7362,1692,1692,0,0,5670,0.0,0.0,0.0
2021-02-15,월,우유,원재료,mL,32400,10520,12360,12360,0,0,30560,0.0,0.0,0.0
2021-02-15,월,휘핑크림,원재료,g,400,110,150,150,0,0,360,0.0,0.0,0.0
2021-02-16,화,치킨 토마토 치즈 샌드위치,완제품,개,32,0,15,15,0,17,0,3.825,23.3325,51000.0
2021-02-16,화,단호박 에그 샌드위치,완제품,개,24,0,12,12,0,12,0,2.28,7.068,33600.0
2021-02-16,화,크루아상,완제품,개,44,0,21,21,0,23,0,1.38,6.7344,34500.0
2021-02-16,화,뉴욕 치즈 케이크,완제품,개,0,16,8,8,0,0,8,0.0,0.0,0.0
2021-02-16,화,그린티 파우더,원재료,g,0,3100,240,240,0,0,2860,0.0,0.0,0.0
2021-02-16,화,모카/초콜릿 소스,원재료,mL,0,2220,450,450,0,0,1770,0.0,0.0,0.0
2021-02-16,화,에스프레소 원두,원재료,g,0,5670,1656,1656,0,0,4014,0.0,0.0,0.0
2021-02-16,화,우유,원재료,mL,0,30560,11740,11740,0,0,18820,0.0,0.0,0.0
2021-02-16,화,휘핑크림,원재료,g,0,360,150,150,0,0,210,0.0,0.0,0.0
2021-02-17,수,치킨 토마토 치즈 샌드위치,완제품,개,32,0,14,14,0,18,0,4.05,24.705,54000.0
2021-02-17,수,단호박 에그 샌드위치,완제품,개,24,0,11,11,0,13,0,2.47,7.657,36400.0
2021-02-17,수,크루아상,완제품,개,44,0,22,22,0,22,0,1.32,6.4416,33000.0
2021-02-17,수,뉴욕 치즈 케이크,완제품,개,16,8,8,8,0,0,16,0.0,0.0,0.0
2021-02-17,수,그린티 파우더,원재료,g,0,2860,240,240,0,0,2620,0.0,0.0,0.0
2021-02-17,수,모카/초콜릿 소스,원재료,mL,0,1770,450,450,0,0,1320,0.0,0.0,0.0
2021-02-17,수,에스프레소 원두,원재료,g,7600,4014,1548,1548,0,0,10066,0.0,0.0,0.0
2021-02-17,수,우유,원재료,mL,24100,18820,11740,11740,0,0,31180,0.0,0.0,0.0
2021-02-17,수,휘핑크림,원재료,g,300,210,150,150,0,60,300,0.06,0.3672,420.0
2021-02-18,목,치킨 토마토 치즈 샌드위치,완제품,개,32,0,17,17,0,15,0,3.375,20.5875,45000.0
2021-02-18,목,단호박 에그 샌드위치,완제품,개,24,0,12,12,0,12,0,2.28,7.068,33600.0
2021-02-18,목,크루아상,완제품,개,44,0,21,21,0,23,0,1.38,6.7344,34500.0
2021-02-18,목,뉴욕 치즈 케이크,완제품,개,0,16,8,8,0,0,8,0.0,0.0,0.0
2021-02-18,목,그린티 파우더,원재료,g,0,2620,240,240,0,0,2380,0.0,0.0,0.0
2021-02-18,목,모카/초콜릿 소스,원재료,mL,3500,1320,480,480,0,0,4340,0.0,0.0,0.0
2021-02-18,목,에스프레소 원두,원재료,g,0,10066,1674,1674,0,0,8392,0.0,0.0,0.0
2021-02-18,목,우유,원재료,mL,0,31180,12520,12520,0,0,18660,0.0,0.0,0.0
2021-02-18,목,휘핑크림,원재료,g,0,300,160,160,0,0,140,0.0,0.0,0.0
2021-02-19,금,치킨 토마토 치즈 샌드위치,완제품,개,32,0,12,12,0,20,0,4.5,27.45,60000.0
2021-02-19,금,단호박 에그 샌드위치,완제품,개,24,0,10,10,0,14,0,2.66,8.246,39200.0
2021-02-19,금,크루아상,완제품,개,44,0,16,16,0,28,0,1.68,8.1984,42000.0
2021-02-19,금,뉴욕 치즈 케이크,완제품,개,16,8,6,6,0,2,16,0.2,2.56,7000.0
2021-02-19,금,그린티 파우더,원재료,g,0,2380,200,200,0,0,2180,0.0,0.0,0.0
2021-02-19,금,모카/초콜릿 소스,원재료,mL,0,4340,360,360,0,0,3980,0.0,0.0,0.0
2021-02-19,금,에스프레소 원두,원재료,g,0,8392,1260,1260,0,0,7132,0.0,0.0,0.0
2021-02-19,금,우유,원재료,mL,24300,18660,9560,9560,0,0,33400,0.0,0.0,0.0
2021-02-19,금,휘핑크림,원재료,g,400,140,120,120,0,20,400,0.02,0.1224,140.0
2021-02-20,토,치킨 토마토 치즈 샌드위치,완제품,개,32,0,21,21,0,11,0,2.475,15.0975,33000.0
2021-02-20,토,단호박 에그 샌드위치,완제품,개,24,0,17,17,0,7,0,1.33,4.123,19600.0
2021-02-20,토,크루아상,완제품,개,44,0,28,28,0,16,0,0.96,4.6848,24000.0
2021-02-20,토,뉴욕 치즈 케이크,완제품,개,0,16,11,11,0,0,5,0.0,0.0,0.0
2021-02-20,토,그린티 파우더,원재료,g,0,2180,300,300,0,0,1880,0.0,0.0,0.0
2021-02-20,토,모카/초콜릿 소스,원재료,mL,0,3980,600,600,0,0,3380,0.0,0.0,0.0
2021-02-20,토,에스프레소 원두,원재료,g,0,7132,2214,2214,0,0,4918,0.0,0.0,0.0
2021-02-20,토,우유,원재료,mL,0,33400,15500,15500,0,0,17900,0.0,0.0,0.0
2021-02-20,토,휘핑크림,원재료,g,0,400,200,200,0,0,200,0.0,0.0,0.0
2021-02-21,일,치킨 토마토 치즈 샌드위치,완제품,개,32,0,19,19,0,13,0,2.925,17.8425,39000.0
2021-02-21,일,단호박 에그 샌드위치,완제품,개,24,0,14,14,0,10,0,1.9,5.89,28000.0
2021-02-21,일,크루아상,완제품,개,44,0,28,28,0,16,0,0.96,4.6848,24000.0
2021-02-21,일,뉴욕 치즈 케이크,완제품,개,19,5,10,10,0,0,14,0.0,0.0,0.0
2021-02-21,일,그린티 파우더,원재료,g,0,1880,280,280,0,0,1600,0.0,0.0,0.0
2021-02-21,일,모카/초콜릿 소스,원재료,mL,0,3380,540,540,0,0,2840,0.0,0.0,0.0
2021-02-21,일,에스프레소 원두,원재료,g,6700,4918,2052,2052,0,0,9566,0.0,0.0,0.0
2021-02-21,일,우유,원재료,mL,25100,17900,15120,15120,0,0,27880,0.0,0.0,0.0
2021-02-21,일,휘핑크림,원재료,g,300,200,180,180,0,20,300,0.02,0.1224,140.0
2021-02-22,월,치킨 토마토 치즈 샌드위치,완제품,개,32,0,14,14,0,18,0,4.05,24.705,54000.0
2021-02-22,월,단호박 에그 샌드위치,완제품,개,24,0,12,12,0,12,0,2.28,7.068,33600.0
2021-02-22,월,크루아상,완제품,개,44,0,21,21,0,23,0,1.38,6.7344,34500.0
2021-02-22,월,뉴욕 치즈 케이크,완제품,개,0,14,7,7,0,0,7,0.0,0.0,0.0
2021-02-22,월,그린티 파우더,원재료,g,0,1600,220,220,0,0,1380,0.0,0.0,0.0
2021-02-22,월,모카/초콜릿 소스,원재료,mL,0,2840,420,420,0,0,2420,0.0,0.0,0.0
2021-02-22,월,에스프레소 원두,원재료,g,0,9566,1566,1566,0,0,8000,0.0,0.0,0.0
2021-02-22,월,우유,원재료,mL,0,27880,11140,11140,0,0,16740,0.0,0.0,0.0
2021-02-22,월,휘핑크림,원재료,g,0,300,140,140,0,0,160,0.0,0.0,0.0
2021-02-23,화,치킨 토마토 치즈 샌드위치,완제품,개,32,0,14,14,0,18,0,4.05,24.705,54000.0
2021-02-23,화,단호박 에그 샌드위치,완제품,개,24,0,11,11,0,13,0,2.47,7.657,36400.0
2021-02-23,화,크루아상,완제품,개,44,0,22,22,0,22,0,1.32,6.4416,33000.0
2021-02-23,화,뉴욕 치즈 케이크,완제품,개,17,7,8,8,0,0,16,0.0,0.0,0.0
2021-02-23,화,그린티 파우더,원재료,g,0,1380,220,220,0,0,1160,0.0,0.0,0.0
2021-02-23,화,모카/초콜릿 소스,원재료,mL,0,2420,480,480,0,0,1940,0.0,0.0,0.0
2021-02-23,화,에스프레소 원두,원재료,g,0,8000,1656,1656,0,0,6344,0.0,0.0,0.0
2021-02-23,화,우유,원재료,mL,26200,16740,12100,12100,0,0,30840,0.0,0.0,0.0
2021-02-23,화,휘핑크림,원재료,g,400,160,160,160,0,0,400,0.0,0.0,0.0
2021-02-24,수,치킨 토마토 치즈 샌드위치,완제품,개,32,0,17,17,0,15,0,3.375,20.5875,45000.0
2021-02-24,수,단호박 에그 샌드위치,완제품,개,24,0,12,12,0,12,0,2.28,7.068,33600.0
2021-02-24,수,크루아상,완제품,개,44,0,22,22,0,22,0,1.32,6.4416,33000.0
2021-02-24,수,뉴욕 치즈 케이크,완제품,개,0,16,9,9,0,0,7,0.0,0.0,0.0
2021-02-24,수,그린티 파우더,원재료,g,0,1160,240,240,0,0,920,0.0,0.0,0.0
2021-02-24,수,모카/초콜릿 소스,원재료,mL,0,1940,480,480,0,0,1460,0.0,0.0,0.0
2021-02-24,수,에스프레소 원두,원재료,g,0,6344,1746,1746,0,0,4598,0.0,0.0,0.0
2021-02-24,수,우유,원재료,mL,0,30840,12920,12920,0,0,17920,0.0,0.0,0.0
2021-02-24,수,휘핑크림,원재료,g,0,400,160,160,0,0,240,0.0,0.0,0.0
2021-02-25,목,치킨 토마토 치즈 샌드위치,완제품,개,32,0,15,15,0,17,0,3.825,23.3325,51000.0
2021-02-25,목,단호박 에그 샌드위치,완제품,개,24,0,11,11,0,13,0,2.47,7.657,36400.0
2021-02-25,목,크루아상,완제품,개,44,0,22,22,0,22,0,1.32,6.4416,33000.0
2021-02-25,목,뉴욕 치즈 케이크,완제품,개,17,7,8,8,0,0,16,0.0,0.0,0.0
2021-02-25,목,그린티 파우더,원재료,g,3600,920,240,240,0,0,4280,0.0,0.0,0.0
2021-02-25,목,모카/초콜릿 소스,원재료,mL,3400,1460,450,450,0,0,4410,0.0,0.0,0.0
2021-02-25,목,에스프레소 원두,원재료,g,7100,4598,1656,1656,0,0,10042,0.0,0.0,0.0
2021-02-25,목,우유,원재료,mL,25000,17920,11740,11740,0,0,31180,0.0,0.0,0.0
2021-02-25,목,휘핑크림,원재료,g,300,240,150,150,0,90,300,0.09,0.5508,630.0
2021-02-26,금,치킨 토마토 치즈 샌드위치,완제품,개,32,0,16,16,0,16,0,3.6,21.96,48000.0
2021-02-26,금,단호박 에그 샌드위치,완제품,개,24,0,12,12,0,12,0,2.28,7.068,33600.0
2021-02-26,금,크루아상,완제품,개,44,0,24,24,0,20,0,1.2,5.856,30000.0
2021-02-26,금,뉴욕 치즈 케이크,완제품,개,0,16,8,8,0,0,8,0.0,0.0,0.0
2021-02-26,금,그린티 파우더,원재료,g,0,4280,240,240,0,0,4040,0.0,0.0,0.0
2021-02-26,금,모카/초콜릿 소스,원재료,mL,0,4410,510,510,0,0,3900,0.0,0.0,0.0
2021-02-26,금,에스프레소 원두,원재료,g,0,10042,1800,1800,0,0,8242,0.0,0.0,0.0
2021-02-26,금,우유,원재료,mL,0,31180,13100,13100,0,0,18080,0.0,0.0,0.0
2021-02-26,금,휘핑크림,원재료,g,0,300,170,170,0,0,130,0.0,0.0,0.0
2021-02-27,토,치킨 토마토 치즈 샌드위치,완제품,개,32,0,20,20,0,12,0,2.7,16.47,36000.0
2021-02-27,토,단호박 에그 샌드위치,완제품,개,24,0,17,17,0,7,0,1.33,4.123,19600.0
2021-02-27,토,크루아상,완제품,개,44,0,29,29,0,15,0,0.9,4.392,22500.0
2021-02-27,토,뉴욕 치즈 케이크,완제품,개,16,8,11,11,0,0,13,0.0,0.0,0.0
2021-02-27,토,그린티 파우더,원재료,g,0,4040,340,340,0,0,3700,0.0,0.0,0.0
2021-02-27,토,모카/초콜릿 소스,원재료,mL,0,3900,600,600,0,0,3300,0.0,0.0,0.0
2021-02-27,토,에스프레소 원두,원재료,g,0,8242,2322,2322,0,0,5920,0.0,0.0,0.0
2021-02-27,토,우유,원재료,mL,24900,18080,16940,16940,0,0,26040,0.0,0.0,0.0
2021-02-27,토,휘핑크림,원재료,g,400,130,200,200,0,0,330,0.0,0.0,0.0
